1563	150	554
3363	152	3130
3089	39	1006
1835	118	2945
654	16	1154
192	152	520
2091	38	1099
2461	84	2574
1551	68	2947
1487	29	734
1058	92	1628
24	62	3283
1487	29	520
75	147	3385
1206	73	3350
3250	29	585
1633	41	1714
3343	71	2507
3072	110	2679
2362	106	524
3016	118	2929
2679	150	670
2189	150	3154
1580	71	2465
2201	44	2058
2212	118	293
1110	105	409
1548	110	831
1196	5	1350
1738	106	1150
296	95	984
593	149	2777
907	29	2134
391	34	520
2353	128	2951
2955	110	54
2158	102	2656
1218	143	984
2041	5	1866
2617	44	2385
2448	118	205
409	109	2974
2709	110	1405
2766	44	595
3015	5	2628
1027	110	3275
1909	106	520
2405	84	2465
2385	110	301
2679	29	447
1279	106	1545
2568	109	2326
1165	118	1551
3386	150	75
481	147	1561
2639	118	406
355	49	1170
1777	5	559
2825	125	1551
1118	110	1129
3279	118	3166
3276	16	1503
1866	109	1170
2319	110	2679
1551	41	3250
1576	41	3302
3394	110	1177
2353	84	1099
2638	118	983
3279	98	364
2059	110	1557
2655	110	2453
491	84	653
2495	95	924
458	95	261
1551	71	3250
1356	5	3296
2126	49	1551
1034	41	860
2169	43	293
309	41	12
458	118	3020
69	44	301
2651	41	1459
2679	117	520
3275	82	1551
2190	155	3267
2987	153	2732
2660	110	816
2528	106	2546
3049	44	2353
1107	110	2672
2645	110	3161
3093	95	1344
984	16	2947
3118	144	892
2769	41	2672
1437	95	3099
1168	5	354
2035	49	595
924	105	1121
1054	110	1154
260	95	136
3327	105	1034
1110	105	409
3289	41	1704
2453	110	2895
1184	118	1859
1755	110	1259
2311	110	3302
121	41	2874
1868	118	1146
2534	69	3250
3279	5	1551
24	62	3283
2484	105	812
563	5	3327
173	33	473
3279	43	3250
466	110	710
723	141	3113
3093	29	2099
1551	84	3250
3224	95	1051
1740	84	676
2052	110	2871
860	110	1265
1276	110	817
2711	106	562
3250	110	2189
2063	110	2645
925	106	595
2333	84	2108
520	139	1487
447	44	2679
1683	105	2465
2058	133	2917
2036	51	290
794	110	62
2842	110	1487
1421	110	3052
3279	106	458
2947	43	293
1814	110	1716
458	82	3279
886	110	1200
3296	20	627
1987	110	201
328	110	1110
2833	41	3035
3264	41	2951
3207	110	3095
1569	118	1085
981	71	3275
3327	105	2947
862	47	984
860	65	924
1486	118	550
2716	29	527
2931	41	261
1193	150	2860
3104	110	3064
241	152	509
981	105	2947
2831	84	1487
734	62	3283
2947	82	1793
1209	110	872
1360	105	3250
3266	84	1667
1102	74	3275
1358	41	984
2947	29	2013
3051	82	939
987	110	293
3275	147	2947
2828	71	1192
860	26	2467
1551	95	2912
301	133	1280
2622	37	3283
758	68	2342
31	41	1912
1872	105	334
2058	133	834
2973	84	2081
3093	95	458
590	62	860
1013	102	563
3276	24	273
984	68	2464
3343	105	1580
301	48	2679
88	105	758
860	118	3327
3279	106	2947
3	71	3276
1768	106	702
1815	110	1258
1397	143	1387
1067	110	1562
3327	110	3153
254	110	1170
1991	110	2756
3343	110	161
1541	143	3069
3342	41	809
1487	5	208
1519	41	1270
1999	110	743
2167	150	631
1487	19	520
333	44	520
1565	64	555
217	44	802
3047	118	3089
2465	95	2126
1009	143	1279
1329	105	2548
3237	110	1392
983	84	3074
1199	71	800
1054	110	458
824	71	2954
984	106	2444
16	44	1213
1299	110	2157
301	41	121
1580	118	3192
3276	82	1846
821	110	1170
2953	105	2352
1113	41	2953
125	110	753
2125	112	2489
2058	98	701
1487	29	2969
1102	95	1692
2679	29	278
2353	110	323
338	150	2372
1311	106	3116
2343	105	1506
3267	95	3058
1733	125	2947
1908	103	1894
2343	77	1683
3276	106	627
686	118	2427
2278	110	3279
2358	110	1199
2974	95	2419
2109	68	3279
850	110	2707
1130	105	296
425	110	2021
458	34	2074
2947	44	1258
3192	95	1115
35	105	332
1788	110	3275
497	44	1156
1983	110	2217
2110	133	29
1139	105	1219
3310	5	2081
2277	14	0
2182	150	2947
2081	106	1497
301	106	2679
712	66	383
2081	62	3283
3279	98	1551
907	29	505
1487	29	2081
1890	118	2163
2722	150	369
2495	105	3275
1576	41	1050
1631	95	2967
2803	119	2226
2212	110	2151
2280	41	2116
119	72	550
1593	110	1102
3146	110	1487
458	41	3346
64	49	550
3327	41	3260
583	109	3192
2461	84	1487
1127	106	572
2041	41	656
860	105	41
1997	110	1903
3404	68	140
3275	118	2423
2343	110	2465
3279	63	3250
3276	127	295
1172	68	1541
2703	122	450
3217	110	3275
2300	110	1206
1683	82	2343
3289	41	2947
2951	44	2713
3089	133	3279
627	68	984
2929	110	2645
837	110	3267
860	41	137
2657	138	948
1767	84	520
860	44	532
2189	110	3250
1690	41	1494
3275	95	328
1199	120	1005
3273	118	3279
2832	68	1179
3228	41	1224
1080	106	1542
3378	71	3054
3275	40	984
2465	94	3093
1147	106	1803
2377	118	157
122	24	1357
924	84	138
1329	16	932
3250	110	641
2730	29	2379
3373	121	1793
860	44	117
1669	133	1148
2679	110	670
2703	41	2762
845	13	784
2465	84	2343
640	116	39
3152	95	2377
520	5	2021
1528	0	3122
2333	44	3279
1102	106	860
2929	110	1193
1881	143	1258
2507	99	2572
3166	106	591
1888	44	3279
3200	152	520
1529	152	3085
1118	32	2947
2947	29	3362
2862	65	3199
726	155	350
1662	41	3151
1424	110	2181
3276	118	2694
1102	118	2931
1564	95	3305
1904	110	2385
2399	110	2947
2465	68	2349
2580	44	256
601	41	1645
1487	29	3357
2212	80	2101
810	132	2057
761	110	3279
2328	152	520
1688	105	1487
2797	62	3283
1564	144	2947
2679	155	734
3276	118	279
3279	95	1661
662	143	800
3279	130	3093
1283	150	520
2835	110	1170
1924	110	1195
2927	41	984
2992	84	1306
1564	155	2556
2058	133	520
2041	41	3135
2478	106	2063
3035	84	1861
860	110	1683
2417	118	2187
505	62	3283
2259	110	1147
1919	44	2617
2912	41	1085
3279	150	1563
1329	110	2574
2679	29	3357
2533	29	584
458	77	2645
3062	118	1892
1562	41	3396
1381	98	2947
391	110	1170
97	110	2004
109	5	339
1013	41	90
685	88	585
2638	71	1105
1487	84	2385
395	71	2206
177	155	509
1975	65	2002
804	130	573
221	110	2687
520	152	283
1288	41	2041
1990	110	2385
44	106	550
1554	95	1487
668	83	2667
1844	143	2382
3152	95	3374
2385	105	1506
3276	105	3279
977	82	981
1848	105	1506
2801	119	2174
3069	68	458
2041	110	2385
796	118	3279
1170	138	520
179	0	1548
1382	94	3275
458	42	767
1099	105	41
2108	84	3250
1981	110	1564
548	106	1194
1295	41	2878
2125	41	2343
1369	84	2929
2506	106	491
1748	5	875
2913	41	1793
1331	110	1551
836	41	322
1426	110	2186
2634	110	260
478	62	3283
1170	133	520
1502	5	2707
863	110	409
1707	82	1662
2975	154	565
94	110	1085
1793	82	2947
1866	118	670
591	84	777
3378	41	1311
2041	41	2254
2228	102	941
473	152	39
479	32	348
2794	115	3283
300	133	2651
2501	78	981
2507	143	1060
573	41	1369
2414	150	2448
129	44	2947
534	152	2690
821	102	1487
1436	68	458
2974	29	565
52	41	1126
3327	110	2297
3011	49	648
2748	106	501
2947	71	3093
2465	49	3279
821	110	1170
1293	118	1631
1576	118	3302
560	106	984
2126	84	3069
200	152	3386
3093	84	2465
91	41	3327
520	117	3200
957	68	355
2755	82	458
198	59	2187
2965	110	2385
1842	82	3093
2126	84	1487
1904	106	1506
1563	150	2947
2931	95	1106
3344	71	3177
2043	17	1557
260	95	1873
2463	120	1170
2277	110	2617
391	71	1000
2852	110	668
1755	109	2071
2679	101	1487
2538	106	592
1311	95	3378
479	11	2540
267	41	3163
2639	41	3343
3153	5	1551
1085	105	2338
924	110	99
339	106	550
3279	106	1683
3026	150	2169
1833	15	3269
480	44	2111
1933	110	1212
591	106	830
1487	84	138
1614	143	1487
2284	5	1745
2336	84	3279
1102	73	1560
2615	41	431
2600	73	524
2679	44	2058
3217	110	1837
972	44	984
1064	144	11
28	32	583
2058	138	2781
3320	44	1487
2836	44	2041
1551	29	591
1823	118	682
1417	143	345
3323	105	3279
907	68	458
1382	65	3327
3343	143	1060
1099	110	3327
3250	110	3279
1573	105	2067
1912	44	301
2947	118	3093
3033	41	2947
3035	77	2745
1722	106	584
2169	155	1564
587	155	2730
1861	41	977
2720	29	3028
2548	41	3293
3199	110	776
131	106	282
2343	77	1683
2328	152	932
2615	41	3378
523	62	1172
701	133	520
1548	118	2502
1680	105	458
537	62	3283
355	110	1487
1892	44	520
3119	84	3161
2301	84	3163
1439	110	1121
2674	150	1067
758	95	88
3369	110	2269
1847	44	3275
2692	102	539
1329	126	932
2167	29	3062
130	84	570
3250	150	3153
307	5	1906
3192	29	583
502	44	2252
2636	110	3378
101	110	1551
2979	41	393
1858	71	2937
3383	110	3279
959	143	1626
3042	41	1646
2018	110	911
1683	110	1197
859	110	1213
2912	41	2855
2722	29	751
37	110	2569
3279	77	3093
837	110	2947
2807	62	3283
2656	5	441
2030	76	301
983	41	675
3097	29	509
3216	130	1906
2548	41	3289
2679	29	63
769	84	130
2262	108	350
520	44	208
1218	5	2947
2947	68	1551
2679	96	24
3250	116	1554
1253	5	1486
290	110	280
1189	95	2862
2221	29	1012
670	41	2030
528	60	2191
28	48	1213
3000	110	2881
79	110	3279
3048	84	3378
2515	84	2679
1782	110	1573
2385	144	301
689	29	498
3089	121	3192
1410	110	120
1626	143	2906
355	5	520
881	84	2765
3279	130	2947
296	95	131
3250	110	2629
2786	110	3302
3261	34	453
2831	44	301
902	110	2289
734	152	520
528	14	3061
3266	110	1667
242	155	520
904	41	2784
2947	105	2465
590	109	3275
92	84	984
950	77	1670
749	117	572
3279	49	99
1990	110	2167
3032	105	3095
3228	84	161
1353	146	2556
2679	5	520
1487	106	520
2604	110	96
1085	5	2994
1121	143	3097
520	44	670
860	95	1906
1487	84	301
1487	110	425
860	16	2947
1112	110	3275
3216	44	1906
1551	44	1102
1786	29	2189
204	41	2201
597	110	1151
1564	77	169
2947	43	458
3327	41	2862
1551	66	523
2221	151	2797
3279	41	1325
1507	110	260
242	152	520
860	41	2988
1776	7	87
1215	47	3153
1445	120	1487
391	44	301
409	128	1085
114	5	1626
1925	41	2872
1055	84	500
520	117	24
980	121	1881
267	143	1118
2353	41	339
69	118	2574
2340	49	2873
1888	110	3276
622	112	155
2535	73	2129
2947	150	3275
520	91	2515
1163	84	1811
2433	105	3061
2277	110	2515
1083	110	1219
1897	62	2343
301	110	1487
670	29	1585
3379	110	1154
2187	154	3187
409	84	2630
559	74	225
40	71	1192
1146	61	161
734	144	2961
17	71	975
2679	155	520
334	82	2496
2315	110	2191
572	44	749
1764	5	732
2679	110	892
1564	67	3153
1448	110	353
143	36	3283
2656	5	3223
3279	41	3034
210	5	68
3165	61	1580
1985	84	334
2877	44	564
2187	150	2151
2192	122	593
462	118	1683
2270	143	2336
2173	150	3153
3161	120	297
3267	41	984
2108	110	2189
88	110	3260
458	49	2465
1081	110	2645
1556	41	1819
1902	105	334
490	5	3023
209	110	1170
337	110	1102
2126	5	458
1382	110	2465
520	63	1969
2282	110	1177
2924	102	2947
989	150	633
3250	29	2876
3298	16	83
3179	5	2462
520	108	2058
1901	105	1551
1612	105	1564
3344	84	2835
3208	41	2438
1551	95	2912
3151	143	3279
3276	110	1113
2707	150	2645
2965	105	301
2947	50	3267
2590	41	1360
3172	105	1438
1596	106	3275
3362	155	97
984	44	269
791	41	2336
1390	84	2515
2912	84	1293
2857	106	520
2114	106	499
1683	112	3061
2256	5	39
4	41	2336
2947	118	1143
3036	84	2566
1740	41	3234
458	82	2947
1999	110	2703
1547	71	1146
2323	118	1604
3279	68	2645
1733	130	531
3097	41	1701
860	72	3302
3250	41	3327
3279	148	1220
2351	105	1506
2532	110	1484
208	5	1170
340	82	984
1251	5	1177
2635	106	307
934	37	1400
431	120	490
861	105	1487
17	105	2630
860	44	458
69	110	2385
2277	106	520
2150	152	3267
2189	150	638
302	110	1170
2617	62	3283
457	29	496
2707	150	559
1727	110	3093
1897	65	3393
1794	41	860
2673	29	2410
1121	41	1580
3166	110	2947
670	110	3118
521	38	2680
1857	110	2289
2079	11	3279
1824	105	340
1990	41	1969
1017	44	1577
765	108	3089
2512	73	2867
276	41	2327
2528	29	563
984	144	199
2132	152	473
3102	41	1229
452	152	2708
2707	29	2094
513	84	2885
2126	105	2343
322	65	98
3408	95	925
2679	138	1740
3033	71	1094
2420	110	2626
665	109	2862
458	118	1906
670	150	301
3275	95	1269
1064	110	353
1704	95	2862
3256	84	1733
2679	110	2058
1662	65	2473
3267	118	295
300	143	1957
2058	138	520
2343	71	1683
2679	114	1487
1329	130	301
2546	29	2095
563	72	2947
3386	118	2249
3061	110	1580
532	152	1411
1904	110	2334
838	118	2652
3279	5	1551
3263	82	670
231	105	2548
419	110	2748
67	105	2167
3275	68	2513
1990	5	301
1293	110	1551
301	106	932
910	84	3066
1004	110	1196
1235	144	2465
3279	77	3093
2507	41	3341
2113	84	776
1714	16	618
924	70	1325
2353	109	223
2749	5	198
3206	41	3031
977	68	3151
171	150	2239
3166	150	767
3129	110	1487
1524	133	45
510	62	1813
1329	106	1170
710	84	257
2947	84	3089
670	106	391
984	82	267
763	106	520
562	62	3283
884	118	3275
1487	95	1074
491	44	1759
1580	41	3279
670	48	913
1871	41	471
3224	118	2423
2288	84	2889
1825	118	1186
1153	61	409
2437	105	2908
39	150	2152
1933	110	3272
2621	62	2548
3034	110	3279
1782	110	1573
3166	150	2217
2678	39	1438
1740	5	520
773	108	315
2385	77	3357
1242	41	3071
1118	10	2947
3250	84	2947
2732	150	3275
91	41	3344
273	5	2824
1882	106	1203
3166	38	39
1821	41	3061
116	110	1000
325	102	1969
1261	110	2991
3327	84	924
41	68	3279
1487	95	1105
611	106	5
1487	29	442
458	121	3296
447	152	2201
2644	77	559
2699	110	741
1407	110	1103
933	48	18
126	133	860
1219	94	334
1690	41	329
1580	105	2947
853	110	3250
860	110	1643
2485	44	3360
1849	106	1147
2548	41	39
2703	29	3360
2886	110	430
2679	29	1675
520	62	355
3279	68	99
3260	109	594
1556	37	2469
300	110	1565
2376	41	1731
2438	118	667
860	44	1643
734	117	520
1070	105	458
3276	105	2447
2328	152	520
1485	41	2548
2704	110	3279
1002	42	356
458	71	860
907	73	505
3033	71	1100
3224	105	1580
2493	110	2578
978	95	3033
1888	110	1600
1487	41	2947
947	143	1509
484	133	986
479	32	2428
1740	110	301
1487	68	3020
1939	110	658
2824	84	666
1551	84	2947
2912	84	3254
352	68	1102
1212	108	1551
2194	41	129
3146	72	3061
3327	96	563
3075	105	3030
3279	95	2473
3400	110	1531
1794	118	1683
3297	110	3011
3095	143	260
3222	105	2465
2801	62	3283
1968	41	82
2679	110	734
1770	138	526
208	110	1892
1085	110	984
458	110	1101
491	11	409
1309	143	2263
1937	105	1102
924	105	3097
2947	42	2465
3291	84	3093
635	152	3153
2807	119	1565
3010	41	1496
3343	71	311
3166	112	2878
355	41	391
485	106	1150
98	84	2273
2674	29	511
2054	110	857
962	77	2797
2807	62	3283
590	44	2987
3343	110	260
1717	138	734
3172	105	1613
1120	105	334
2679	117	447
3409	118	340
520	0	2679
2668	29	3153
575	152	2720
1131	41	2560
2674	138	1327
2974	71	907
41	5	458
2947	131	97
2792	62	2674
2679	114	1487
3152	121	407
900	110	892
2947	68	2548
1102	143	1121
1740	5	2026
986	105	761
2153	152	3250
2082	147	2680
1580	77	458
1102	68	99
1034	82	1121
1099	105	161
2277	5	670
3153	67	555
313	141	2874
2187	110	1989
1254	41	2707
3269	105	3264
1487	68	3089
3161	143	2651
279	95	3260
3279	110	2189
1096	108	2947
3378	65	138
2644	110	2527
3273	41	3254
3327	112	860
1345	110	2289
2929	105	458
116	16	2835
3279	139	721
1558	38	559
599	110	458
629	152	2178
1701	73	2940
391	110	670
331	95	458
2947	48	3260
447	106	2058
1487	106	3276
1551	82	1487
3250	68	203
1580	105	3030
769	40	1102
427	110	1161
2842	118	1740
3093	68	2465
294	110	3250
3093	95	1576
2724	110	3192
2628	5	743
2633	105	3302
1893	44	2282
546	133	1348
344	143	3373
774	105	1564
1393	77	564
2053	150	590
3216	5	2988
2508	64	891
1248	110	1166
860	144	2947
1755	110	2375
2081	5	2679
39	110	640
1902	105	3275
1487	95	1332
1436	105	1557
1563	144	3095
634	118	1551
3327	41	2453
860	144	984
2353	94	2951
2894	41	1301
1551	68	1554
1911	122	1482
2831	7	2385
458	135	3279
387	44	2158
2679	114	1487
2217	150	3166
3327	41	836
1700	137	1554
1875	41	670
2119	95	405
1487	92	544
1053	110	457
724	117	3043
3319	118	2458
3348	16	3272
458	44	1375
3276	105	2927
2721	70	1785
2382	95	925
3097	110	400
1382	41	2336
2189	150	2187
3308	105	1121
2595	49	3072
2433	71	795
2377	106	3180
1382	84	2465
1458	24	1154
1859	84	1498
1917	5	1170
2655	151	2453
2548	110	2553
3069	82	3093
2842	72	892
3378	71	1274
511	152	2223
2870	95	1358
3411	105	458
837	110	2947
2462	118	1706
208	110	2836
2929	144	559
3279	130	506
1331	84	1487
1990	110	892
209	106	913
1220	5	2122
860	110	328
2929	105	1438
2796	119	2678
1564	49	229
2041	110	3297
3199	110	2987
1346	110	1907
1016	112	2333
2916	24	2947
2679	29	932
2679	29	1497
194	152	2171
458	143	3279
2845	106	3157
2974	77	2497
1991	110	2680
638	154	2947
2454	71	2458
2947	110	860
960	41	376
1191	69	2696
821	95	300
2831	110	2385
2824	68	1551
1892	72	520
1212	29	623
2814	119	2738
3273	128	2824
1791	110	3340
1209	153	3028
1084	95	1066
1557	95	1550
1487	41	2549
978	88	817
520	84	325
860	71	3327
3267	68	3279
2679	150	701
520	152	2385
436	49	520
1091	41	1067
1015	29	487
1024	67	3153
2931	95	1098
1212	34	2811
907	34	505
2993	41	413
3276	118	1370
3172	110	1580
1906	95	924
2704	102	554
670	110	2385
3267	84	1121
1130	84	2651
3327	84	2465
835	106	149
1682	71	1382
1841	89	377
2988	41	1420
2353	77	420
814	110	2947
3386	5	594
138	71	2614
2707	150	3188
2224	41	2807
1219	40	1102
458	41	2
2168	150	524
2862	110	3153
2465	71	860
288	74	2947
1861	105	3279
555	155	2180
2947	118	3166
2827	84	3097
3279	150	293
1856	110	300
2679	141	447
734	152	520
1826	106	2060
391	110	1170
458	41	2947
2657	29	482
860	44	2465
2736	138	2666
1274	110	848
3250	95	1113
2679	155	520
2623	37	3283
264	143	2909
2875	110	1196
411	68	458
2465	56	3279
3374	110	1213
2679	141	447
2491	144	1300
2473	95	3327
2353	41	316
2385	71	1646
3380	110	62
2155	150	3166
1855	150	991
1522	110	2953
1731	112	3192
1170	102	1487
3279	144	1212
2524	5	181
3085	34	2097
2508	29	2906
1849	44	479
2953	72	1654
2297	122	2947
3327	41	2929
296	41	1874
1262	107	2036
726	152	2218
212	110	3295
1158	110	810
1687	41	3093
3250	29	1602
2343	106	458
210	85	1487
1800	85	3161
1170	108	447
3327	143	2638
572	84	3089
391	110	2167
2217	150	640
2032	110	77
2679	150	520
3327	112	2862
2543	29	526
1640	71	2498
1850	118	1906
2389	32	617
585	106	1551
3279	61	3093
2377	44	301
1475	82	978
260	138	479
1946	110	758
280	153	479
907	44	1564
984	44	629
2847	110	2650
1605	118	1883
23	62	2667
2353	41	1075
3376	110	984
606	139	2185
3069	71	2107
736	152	2685
3152	95	860
520	84	1487
3282	44	1551
3289	41	3250
1778	68	2064
1036	102	447
3279	121	3074
1329	110	1487
701	49	913
2438	108	1544
3275	150	3279
2277	62	3283
862	41	1846
2027	128	3152
3276	106	1566
924	110	1102
1170	29	520
267	82	1733
3201	141	449
3261	68	2308
2167	155	520
2947	106	3279
1565	155	451
2465	95	2126
489	37	3283
1605	112	1016
2674	102	1121
2444	5	591
260	110	2259
860	143	3093
3033	105	41
3279	44	3276
1272	84	3250
127	105	301
701	29	520
1412	150	1399
3302	143	2341
459	41	3383
2831	41	2595
131	110	340
1252	118	1187
2679	29	3357
2081	115	1487
1596	133	590
1689	118	3319
2794	119	2676
2509	5	1590
590	144	923
2011	110	3250
900	110	1170
2977	95	1323
301	82	3392
924	110	1102
1291	41	870
301	62	3283
1185	143	42
1551	41	2947
1888	41	2385
24	62	3283
2743	133	520
3279	95	3061
300	41	112
1765	29	113
502	62	3283
2603	106	1906
1553	130	1955
228	105	1906
1961	112	1110
3385	39	1444
528	62	3283
458	143	3279
1580	82	3302
301	5	391
2274	105	1011
2679	106	1170
1722	106	1214
1242	105	3069
2809	62	2712
555	62	3283
2842	41	701
2465	110	2530
1982	41	1951
3048	84	987
2204	150	533
3032	41	1567
2840	84	1487
1293	110	2862
2197	16	505
2298	102	569
2465	41	3093
487	62	3283
2377	71	2840
1886	41	2312
1481	41	924
231	84	1487
2680	29	521
2975	150	2974
336	106	592
2056	44	487
1102	95	2442
1121	41	3275
2656	39	2071
1034	143	3279
615	84	2465
3077	110	3078
1626	108	496
273	44	3085
1447	110	458
1085	106	1218
3385	29	200
1089	105	1506
2656	155	2071
2664	72	1492
2430	44	1177
520	106	2679
1000	62	2679
98	143	1134
1487	95	3064
1922	41	2310
1102	41	1121
3302	82	767
895	110	246
2831	84	1487
1135	110	1147
2468	41	3005
2512	29	412
2679	39	1487
767	41	1662
1709	5	1711
3275	106	776
2947	95	2850
2947	138	1451
2456	41	1613
550	5	14
1580	143	457
530	152	2687
200	155	2974
121	110	2385
752	110	2724
391	110	1487
2187	150	185
647	110	3004
1099	41	3166
140	84	1362
1487	42	458
30	5	719
3033	65	922
3389	105	1580
3295	110	932
3250	150	2245
2679	29	1675
1316	143	3033
1645	84	1302
2353	84	550
1855	67	166
507	118	984
3213	110	2969
2700	29	519
2465	133	2126
3069	29	2096
511	109	1477
3033	105	295
3250	29	2153
2905	110	1888
1209	110	412
764	77	2947
1542	29	2147
2644	29	3361
3161	85	1277
3253	150	2153
1121	41	458
502	44	767
471	41	3018
2277	128	69
1029	68	370
520	62	3283
3221	105	1487
2473	82	860
1264	109	1118
146	143	2659
391	84	2385
2279	110	2309
140	110	2565
520	106	2058
1567	71	3086
860	41	3061
2376	68	3192
173	152	473
152	128	1265
695	29	491
2465	95	646
520	5	734
549	51	773
3085	95	1292
2465	84	3279
3260	41	88
363	105	2947
301	55	2201
2679	77	520
1487	29	3081
1547	44	1145
768	106	1776
1487	105	1643
3061	77	860
2734	114	3289
2657	29	482
2343	41	1683
3180	133	121
1073	110	3279
1070	84	2508
2947	77	3279
2436	41	976
267	41	203
1345	41	2126
3279	71	2465
1505	110	1755
3199	110	258
2056	110	1872
1098	110	3275
2385	110	301
758	109	981
2947	89	3250
715	110	1209
3279	95	1078
3327	41	1362
484	62	3283
3275	95	3117
1431	41	1294
2385	95	2343
1417	19	3404
3234	110	1487
2333	144	1541
2277	110	892
984	44	3279
860	41	3327
425	102	520
1301	110	260
1598	65	2705
800	44	559
3199	84	765
1666	71	2613
712	29	569
3258	43	3386
2353	71	860
288	118	2198
2187	110	3153
1690	71	1365
17	89	832
520	84	1487
1910	110	932
1952	44	1151
1717	62	3283
2947	95	3279
2947	44	2209
860	68	3378
300	41	1306
862	105	3254
1774	110	2397
821	106	355
2175	149	541
3273	84	1382
1255	110	1683
2857	52	2831
520	5	3391
2947	95	3327
1906	110	1506
2974	95	2823
2353	29	743
72	110	2232
3130	77	978
1367	49	1205
1000	119	1170
812	84	458
1753	106	1140
2216	110	2231
1783	110	1684
2703	151	2805
174	152	482
