1503	72	282
824	0	1276
1436	93	188
134	40	213
1007	144	345
609	42	1204
513	0	716
1503	0	23
1503	36	1044
613	43	1503
57	61	546
148	136	149
1245	36	444
1345	133	681
158	46	1209
637	13	1131
699	40	716
1129	11	144
673	130	574
168	83	1503
1093	0	84
1482	0	1483
311	43	1503
703	0	1131
1131	40	224
1429	0	1122
1245	26	508
230	157	23
268	46	1503
1503	3	269
264	40	732
1165	10	827
1102	10	82
1034	10	552
952	43	1487
114	61	667
48	43	1503
1519	40	92
114	46	115
504	55	1532
224	36	777
1354	40	1325
388	63	1503
1432	46	1561
1503	40	106
12	40	1563
1131	149	842
118	0	1131
1245	100	1443
331	40	1034
546	130	1378
1131	110	1561
114	48	18
537	43	1503
624	48	1431
1535	36	1048
1503	10	1275
30	10	311
1503	42	685
1261	36	137
528	42	23
4	40	748
508	43	669
1503	55	345
1019	0	900
316	83	1503
48	80	266
889	157	1120
1503	46	311
1393	42	588
48	92	1503
682	72	1096
1246	47	1092
469	40	1558
451	60	1275
47	93	1092
1398	117	30
1503	0	783
1503	42	1158
681	10	171
18	10	1255
444	131	1398
1044	162	394
1348	92	1048
118	10	1000
641	26	679
1223	34	810
1503	10	309
1503	10	1158
375	42	417
20	157	1092
1263	144	1503
1444	41	1158
444	46	465
513	36	189
546	160	1444
1092	23	1511
536	80	1220
1544	100	36
1158	10	455
1398	42	1221
1131	3	1019
977	10	1158
1503	26	736
1210	110	1503
635	42	1165
1096	139	681
1513	43	681
674	48	310
1232	157	1101
1503	55	1219
1051	40	1158
740	3	972
1131	43	1062
959	43	1
1378	42	513
1275	42	1503
1501	73	282
1298	66	409
29	10	965
376	48	1163
1070	43	23
455	40	225
1388	157	174
1047	10	1562
223	144	249
1308	46	1527
929	1	1482
451	0	1131
116	0	536
1286	100	348
1092	93	681
1503	80	206
1146	80	1503
1501	36	1503
798	100	797
681	46	682
1032	72	1131
1119	46	644
1503	110	1047
309	42	613
1322	3	1096
171	48	282
106	43	1227
652	80	209
10	110	1277
537	0	473
1503	0	546
536	48	1102
1445	41	1503
1444	43	139
1445	40	1158
1298	0	801
546	71	335
481	157	1034
1503	157	1505
1503	36	311
1057	32	671
1275	26	613
700	36	1301
671	48	1303
679	110	468
1163	3	1017
455	160	310
1538	10	1503
1235	42	309
1102	40	1588
21	157	1535
18	42	310
1298	83	348
513	4	864
1093	160	899
1376	10	282
376	48	311
1444	133	269
436	0	117
1562	0	314
1157	66	1127
965	140	831
536	80	1503
1482	40	1503
1570	152	134
1432	42	297
297	42	468
265	117	1047
957	10	1275
1275	0	1164
311	0	1447
309	48	1275
1345	100	1298
1401	91	1125
1131	42	114
1508	160	669
893	36	1505
211	42	469
1562	157	1075
1272	144	716
1503	10	409
1503	83	116
1337	0	1501
546	80	1551
1047	157	1245
1482	36	513
313	157	1488
669	0	1503
1503	117	792
269	144	90
264	36	114
536	0	1398
546	43	1525
740	54	1188
1445	6	1180
927	40	389
309	54	1131
266	43	261
555	140	39
295	36	1535
311	43	1503
21	2	1290
1482	10	876
1169	0	1503
718	43	1194
716	157	546
546	61	1275
499	92	244
1531	119	900
314	0	1158
114	46	1503
910	36	1068
1219	157	954
15	2	1034
926	0	770
248	4	499
1261	10	282
241	10	1145
1398	93	1204
644	60	1120
273	164	682
669	43	99
48	48	80
106	10	814
508	98	1503
769	80	1216
295	48	1015
605	36	1503
189	56	997
810	42	1501
1444	0	1482
216	40	1275
833	42	1325
1425	157	444
311	0	613
900	110	1503
224	98	1567
513	0	1564
378	10	7
1245	110	469
259	48	1503
874	43	1589
693	43	849
451	27	1528
682	36	681
20	157	1408
1158	0	481
839	0	1329
1549	100	1092
95	43	552
1063	40	107
224	0	1432
1055	42	736
21	98	1158
1014	0	114
374	10	1493
1145	157	1399
311	110	74
1051	110	927
311	10	1503
1503	0	108
1245	46	1483
1503	6	1505
1503	144	524
48	160	685
1135	160	341
180	129	1399
723	66	1408
345	3	1451
345	144	1135
670	90	699
1025	0	1501
269	10	1503
886	43	1012
188	157	856
1410	57	699
1503	36	387
483	10	1012
1095	0	354
524	157	1034
1564	72	1090
669	157	1210
23	0	1247
1345	160	388
1163	43	57
681	46	1092
219	10	1471
1501	2	651
345	48	211
458	67	762
1503	48	451
1500	42	265
314	91	310
268	74	669
321	88	1104
1489	0	389
1131	138	785
211	10	1501
809	48	1271
1512	2	632
224	52	876
1503	46	1515
670	63	762
669	10	410
137	54	927
1482	160	82
114	93	546
1431	36	1378
681	4	83
1297	0	15
699	36	887
1275	54	106
481	10	552
59	102	536
1160	42	445
1402	40	268
434	4	927
366	0	716
830	0	1444
1000	42	1503
681	40	445
1122	157	1445
1204	157	1059
1243	83	839
1096	10	681
1034	3	716
309	92	1275
121	80	1425
224	42	1378
1503	3	309
887	0	308
262	3	535
1044	42	1199
388	144	1503
1503	42	874
681	34	1503
11	40	1551
1562	42	7
1131	0	770
1398	10	1047
273	43	1429
581	92	580
1298	40	1503
311	92	23
1132	0	1503
211	36	468
1535	36	900
1170	106	1503
641	4	691
268	144	137
900	40	1245
1503	46	1219
591	0	1341
1378	93	15
876	48	1298
1246	40	1169
1025	0	785
311	92	1444
34	40	681
1501	36	433
30	48	21
946	43	224
1158	43	1271
673	100	1466
1057	48	1559
1101	60	1503
1535	43	1425
1549	133	1245
1009	0	269
1158	28	869
1503	151	1252
644	0	481
1009	10	613
1095	42	1096
1519	0	927
1204	65	287
1503	123	240
1398	55	1482
1396	159	772
1092	157	899
349	7	1158
673	10	1435
1503	36	888
851	129	699
838	57	76
1247	0	262
539	55	264
1514	61	1503
1429	48	1562
310	46	451
1503	42	106
1131	42	1462
388	42	137
681	61	1096
670	48	1270
266	36	168
682	43	211
224	55	240
952	91	706
15	139	1422
682	149	1096
1245	92	1444
1184	71	831
959	48	1295
723	43	1009
1446	10	1501
975	42	524
265	0	783
814	3	189
1562	63	1503
1096	54	1051
1501	0	11
310	60	266
224	42	748
335	3	613
48	40	962
740	43	1505
552	10	1503
1158	43	183
1443	129	418
302	160	1131
268	46	1523
874	0	1131
1503	43	1378
546	61	1275
10	157	684
311	60	1429
1503	48	1158
1503	40	15
787	61	1435
12	54	1585
1296	110	1501
554	43	1531
427	144	451
1549	46	15
1158	46	23
1051	40	1169
1501	160	1131
1490	61	1245
719	10	1503
1380	40	876
1120	42	1207
546	42	1441
1245	159	1070
1063	43	1444
667	55	112
1092	0	21
1577	60	887
1217	40	1279
224	100	1525
1482	42	1245
752	144	1017
1298	0	378
574	160	1034
1015	91	546
1169	43	910
1169	0	332
621	130	1270
1481	61	1378
678	122	716
1535	66	1019
1158	43	853
552	130	1034
48	60	1026
508	92	861
423	43	48
1106	55	1487
1487	92	964
1173	0	34
1444	111	1096
1501	51	1503
114	5	1131
1016	42	224
876	4	880
1047	46	1503
1348	61	699
588	92	23
78	160	842
1503	42	573
224	43	1396
366	42	1564
953	92	1444
1487	42	1209
810	43	1397
1169	48	1503
1406	42	80
1034	0	314
1230	61	36
659	80	900
1009	157	706
1006	10	677
70	42	554
23	122	1210
373	41	1503
311	43	1503
15	0	1105
348	106	530
1554	144	681
134	147	900
1131	10	650
340	0	1203
1376	157	1503
149	60	468
895	130	799
1296	157	1503
1245	26	1482
23	40	688
1296	144	1131
1569	92	1372
785	40	1503
1503	48	1274
740	0	1487
1477	36	1476
63	140	760
1219	79	1503
1503	40	96
1505	54	1429
682	43	681
1092	0	1015
1345	0	311
1398	54	1245
82	62	304
580	48	1147
1045	92	292
23	144	1006
876	42	174
1247	54	1487
1246	43	876
1131	47	764
1480	43	23
900	110	1482
1260	48	613
309	46	1128
1259	0	1283
1482	91	1503
1431	43	1352
190	42	1348
1443	92	681
546	157	314
1298	43	1549
1554	157	499
1503	0	295
10	6	899
719	100	765
958	46	1363
542	131	546
546	7	560
15	67	37
810	36	1462
747	42	876
699	40	700
227	42	1329
225	61	1407
903	110	115
552	46	591
671	157	1398
593	42	935
1544	93	1296
826	100	601
965	139	1271
853	10	856
1115	42	670
546	100	451
1535	157	1554
1223	43	225
1531	43	691
670	93	669
887	40	1378
1503	7	1158
253	40	295
1163	55	246
1482	22	1483
1057	46	1503
1503	71	287
1503	3	1171
709	26	1234
1399	92	900
536	43	493
887	0	1546
1164	66	23
613	42	114
536	55	525
535	66	536
552	48	977
56	132	1096
23	26	114
570	158	1173
681	43	1503
1503	92	1378
671	43	1503
1089	80	740
1503	60	552
240	40	440
1093	132	1092
793	1	601
277	46	693
1549	2	1399
1503	48	1338
1436	48	1501
1503	149	785
1158	42	398
447	150	590
546	144	481
133	46	959
856	26	1503
309	80	1503
1482	2	669
1501	157	287
1173	125	137
1503	0	211
1158	40	1446
1354	36	1355
580	46	1503
278	43	1276
469	61	1353
1329	145	225
1503	46	295
1503	83	785
175	48	1213
130	42	1431
974	54	268
1091	72	1192
1017	144	345
728	144	1034
682	146	30
801	36	1503
1503	10	137
702	10	1503
1350	10	1508
1044	43	706
580	42	1503
616	48	748
1593	54	492
295	26	1503
1245	80	1501
1435	72	720
714	42	1503
1503	40	876
1245	36	468
23	42	7
1359	117	1350
911	0	644
706	42	1503
15	48	1047
1524	71	1117
673	42	1529
295	42	1561
685	43	345
1173	7	1184
1165	58	1366
1209	65	288
515	10	1145
681	40	1084
1245	93	887
118	160	1120
1245	43	1246
1397	67	345
748	48	275
1114	80	1096
1326	46	1092
23	106	1275
1239	43	469
1554	40	681
1435	100	1482
105	144	1165
1501	42	580
1503	140	446
465	62	460
762	100	682
1576	10	214
1562	40	1503
455	46	837
398	80	1131
115	42	326
554	144	469
847	10	311
1503	157	667
700	2	967
876	144	211
1444	160	670
716	93	382
685	36	1503
492	100	845
268	108	1403
114	144	1500
63	130	1482
1361	157	1219
1131	144	23
977	0	1503
551	157	1204
1482	56	681
1398	157	1399
1501	56	114
54	0	682
512	42	1456
413	157	1307
537	93	516
874	35	1503
700	103	114
1440	40	141
1223	40	1445
1015	46	1462
907	0	1549
1503	144	1387
311	71	468
899	157	445
536	43	508
407	100	1544
1257	0	1223
468	40	470
10	144	731
309	2	389
876	10	673
1035	56	222
669	10	1158
807	43	456
287	7	76
1445	0	314
282	98	284
1503	110	310
1163	56	122
508	47	268
151	42	1535
1158	10	1501
777	48	1209
953	140	273
1562	0	101
221	97	220
546	72	85
268	43	673
74	42	929
1501	48	1286
1503	48	874
1068	10	1184
1163	10	134
1034	2	631
1271	0	1502
1184	71	831
887	157	1131
1397	42	1275
1549	48	1057
225	63	1408
1503	36	543
217	144	719
508	42	1275
96	60	423
106	48	1378
366	43	1393
1503	0	1057
1503	66	1219
583	83	1398
1562	157	956
1223	144	967
48	10	1207
409	0	1245
1092	122	1501
309	40	211
1482	47	202
310	40	1158
544	61	219
295	40	1275
211	36	587
82	0	287
1246	61	382
1503	43	716
552	93	1562
554	0	788
635	40	266
1503	5	829
1503	98	409
1219	91	23
1503	15	1245
967	157	724
552	122	1378
1503	55	1245
388	0	887
1503	40	1245
383	48	1503
1132	0	1378
1549	43	876
1000	10	1503
1503	40	703
388	80	1166
681	26	714
1209	0	1503
1211	144	1204
1503	10	1217
665	43	1258
513	93	1503
537	43	1006
681	40	682
1501	40	1279
1135	160	1173
706	0	273
508	83	1482
1212	130	1551
910	26	211
444	0	465
644	36	269
1501	144	409
1117	44	176
1583	42	1025
1005	93	1503
1302	144	222
20	49	555
546	0	1503
1180	49	1503
616	3	1503
508	48	669
1503	100	546
517	91	554
1146	98	1122
699	3	700
536	2	669
952	40	382
535	42	304
1503	48	211
682	36	570
1426	56	671
546	71	326
1031	83	114
904	157	1345
1416	144	808
187	26	1275
1482	48	1378
1503	0	1165
644	61	268
21	157	1432
546	40	1303
660	40	1487
1186	100	1440
1158	120	1503
1503	42	508
785	0	546
262	36	1444
1023	2	1503
1343	35	311
900	0	1577
1502	48	287
1034	36	137
1223	130	1100
792	157	1078
481	40	309
113	100	1503
637	159	1505
282	30	1503
910	60	1034
1120	48	1237
352	27	1483
580	4	1378
1034	48	15
792	48	917
363	160	573
613	9	633
1503	61	546
1392	48	699
863	42	593
1165	144	1503
574	67	345
513	43	1501
791	0	546
1503	100	662
679	2	1399
1463	42	739
1000	43	82
1503	15	669
1425	147	1035
1009	2	1146
734	46	552
1271	83	682
645	40	1501
1048	46	1301
1503	43	96
337	144	1503
1296	40	546
1131	93	299
1389	10	1503
1398	46	1483
508	47	268
134	42	967
1221	55	1359
1544	4	868
681	0	1095
1395	92	269
1173	42	1298
671	43	314
1562	42	1280
1503	40	309
1424	10	1503
1158	0	172
546	55	389
1503	43	876
363	144	716
1482	157	907
115	91	15
1245	110	1047
681	0	1503
1098	142	546
114	93	546
1063	100	1146
900	165	197
1399	40	677
1188	6	4
177	100	601
1276	61	673
673	66	1017
904	0	1034
1501	43	30
799	144	895
288	40	211
583	42	681
1503	157	1531
1092	157	287
669	43	671
714	132	1092
681	0	1000
886	2	345
1503	10	1057
1158	42	720
145	157	118
1180	0	1503
1549	106	783
1034	42	104
1443	160	671
1057	20	1245
787	10	1158
20	72	21
182	110	1219
221	42	268
1503	48	1296
546	18	23
1503	48	669
1503	0	793
114	40	11
1363	157	287
1503	83	552
685	60	1535
914	46	816
1188	0	34
127	93	1271
1034	46	137
345	98	118
591	10	741
1503	49	1473
1430	48	810
685	46	1169
15	36	1503
1348	2	189
747	48	1245
1208	72	669
1163	0	1088
290	144	10
1419	48	11
1063	144	96
681	0	1503
840	48	839
1445	130	1544
1399	0	900
273	48	1246
268	100	1226
748	0	1275
358	157	1184
728	42	613
224	79	1131
1162	42	244
1513	0	537
546	140	189
151	54	829
384	0	1168
651	93	578
1092	60	1503
224	10	225
1174	144	1171
1503	10	1471
106	144	1503
613	36	638
1506	26	546
309	157	546
372	0	1503
405	43	134
849	100	80
1092	157	785
586	46	1158
1298	36	1158
699	56	268
785	36	1254
1409	0	779
311	100	1111
543	10	311
469	30	311
799	157	800
211	42	908
793	157	1503
1549	40	887
224	110	1131
1275	46	1396
508	91	23
874	92	1295
1476	42	1028
1503	10	1245
669	93	1158
1540	3	269
295	2	1296
1505	43	1063
1503	10	1017
552	10	647
484	100	783
1515	36	793
44	162	154
393	110	345
1503	7	1505
1092	42	304
1246	42	1539
928	40	1168
1501	26	1279
535	2	669
1188	61	477
860	93	1131
114	147	1135
1092	84	601
168	114	892
366	36	1549
1051	55	1303
1259	26	1191
1246	26	225
311	63	1503
345	93	1503
1275	7	673
1579	42	1101
354	108	470
20	92	567
1416	43	1505
1131	144	451
1223	26	1503
225	0	224
1503	48	900
469	0	1503
1102	149	1131
400	10	1230
1348	48	1303
910	48	1251
645	36	1564
1503	48	670
1	40	670
714	43	1535
691	43	1120
736	36	1472
211	157	1330
1503	130	373
1131	46	1171
1131	144	554
1131	160	618
1551	43	816
1275	43	960
668	10	211
469	145	1482
446	43	564
268	2	1562
1445	92	1400
616	4	1503
1413	26	1247
1131	140	422
269	83	469
1005	36	139
1503	140	1057
543	80	852
1503	40	139
1287	61	1503
15	61	529
286	10	552
311	83	87
1348	26	1503
1060	48	1398
451	80	211
483	144	1503
1503	61	546
211	46	1158
788	40	1398
678	157	403
516	96	546
1370	48	552
1503	83	644
930	3	716
1158	0	311
1579	42	282
910	93	1501
15	8	48
1503	40	286
1301	46	1444
1221	27	231
583	36	848
900	126	909
671	42	1416
910	0	1092
810	10	874
1271	3	1223
853	91	616
331	40	536
1336	40	134
1165	5	345
469	27	684
1503	10	1131
1163	26	1092
309	40	114
1501	42	673
1131	144	828
224	0	718
309	43	1275
1503	93	139
196	42	953
469	0	211
164	72	1378
266	42	1117
785	26	552
268	136	225
1245	66	1491
967	7	724
172	40	1270
740	10	977
1171	71	1131
200	36	1535
788	93	1398
1350	0	740
224	66	1549
1503	43	211
856	40	1158
359	144	1165
1503	48	696
1163	10	39
81	48	595
723	157	574
1501	40	311
185	28	1168
1325	144	1131
1047	46	1503
1503	54	211
200	134	1000
682	80	1554
1525	42	1521
731	42	591
440	139	1275
1035	10	15
552	10	793
991	4	546
748	0	289
1562	55	118
1503	122	714
669	91	766
1503	98	1369
330	141	1158
1158	10	810
508	0	1503
1131	40	1275
546	0	1131
681	93	899
1171	157	1348
1503	61	546
61	120	1256
1011	55	1275
137	83	238
1092	48	1096
1101	54	114
1503	0	635
1270	2	546
15	72	465
679	40	810
95	48	1478
1092	83	1009
1298	92	15
1503	68	602
118	144	311
1445	0	1503
211	0	342
1158	10	259
451	144	1165
1171	144	486
900	10	1092
1224	0	309
1482	159	1398
402	61	451
1564	43	366
1505	92	523
593	2	1378
672	2	681
1503	96	899
378	0	1034
783	0	1503
23	0	613
30	42	668
893	106	107
677	129	134
1025	40	630
1176	93	669
269	122	117
1441	42	1275
1393	40	1051
657	54	646
106	99	310
965	4	269
898	145	1120
309	43	451
827	42	468
134	43	1153
598	6	1487
493	61	211
1245	3	1246
268	2	1047
1378	48	1503
310	2	246
1503	80	345
1503	43	546
1275	36	280
1278	2	1562
134	40	546
1245	0	437
670	42	669
669	48	1092
1503	23	669
444	40	1444
1503	143	719
200	144	224
348	159	580
1398	157	669
1487	141	876
537	10	876
219	160	876
1034	48	1433
1503	10	581
1131	42	537
105	61	137
250	109	1503
1590	0	1165
1503	2	106
468	92	268
266	42	48
1473	46	1395
669	42	21
12	100	1563
1445	43	1503
712	43	1015
1221	99	496
1503	10	126
681	46	23
15	36	1503
712	0	313
451	100	1503
546	48	673
1006	46	311
714	46	681
1503	0	335
1158	36	1329
345	144	748
1503	144	1040
373	0	671
900	130	1590
1131	80	367
106	157	1503
719	98	345
189	40	1503
335	80	1158
524	147	1131
1505	160	211
540	133	1158
311	48	31
1549	42	1445
1047	47	400
549	7	1145
149	43	1389
309	46	1503
1444	72	546
1503	157	1429
1111	46	1131
1503	10	1117
1298	61	1503
669	157	670
389	0	20
1092	40	647
1111	43	1158
691	48	1131
681	157	137
1503	10	309
1047	93	1210
537	42	91
976	7	743
402	42	1503
455	80	564
1503	42	613
268	42	1565
682	93	681
1577	157	1271
36	99	106
1444	62	669
145	42	1348
1490	48	649
1431	31	546
1435	83	268
546	92	102
123	7	15
1275	26	1503
1163	0	1303
1546	48	1158
1378	27	1503
876	10	513
1503	0	406
1158	122	1089
785	0	224
681	43	1444
1482	144	716
604	93	546
1296	48	1549
1399	2	1483
1562	100	1313
1034	42	262
593	43	1444
564	43	887
15	80	193
1275	149	536
1034	157	1308
444	58	445
134	68	546
1120	110	82
15	92	1482
295	42	217
876	0	433
1131	42	785
1148	42	592
389	55	736
401	157	899
1165	133	669
381	42	834
1425	66	1092
1413	129	1205
309	46	1321
1093	40	1034
1275	61	793
1015	144	1165
1571	60	1045
1092	157	287
280	104	68
262	40	1503
1245	66	927
20	157	1019
1503	80	282
546	100	376
444	48	796
137	10	1501
211	0	546
849	43	536
1359	0	633
1158	36	385
1223	42	266
1246	91	1393
1531	93	1485
633	43	685
189	139	48
1245	45	1096
1158	48	1503
940	80	1500
1503	83	783
376	65	1326
1503	10	266
47	111	1502
1552	43	309
118	144	719
876	157	287
224	10	1503
1525	83	546
1503	110	282
1501	10	427
15	10	1348
82	0	360
669	93	1245
290	100	669
1396	48	47
1503	5	1387
1361	56	1329
1338	43	535
1503	3	1024
268	110	145
23	55	1378
1129	54	463
1158	93	965
546	42	1239
1171	10	1590
1145	91	537
910	56	1271
114	48	389
1445	0	1144
1503	80	311
747	10	273
1000	160	1503
20	157	649
681	36	1095
887	10	1503
1343	40	23
1073	40	1501
367	57	1503
887	160	388
118	2	1562
1229	157	740
1425	93	1092
225	0	241
613	0	309
224	43	48
1158	62	1241
1398	149	287
282	43	1222
1503	46	1505
543	92	1503
311	47	1424
1503	40	40
137	33	1503
1354	56	685
1093	149	82
1553	3	1503
1158	40	273
748	42	1503
1503	0	1298
1591	144	712
1168	80	651
1223	42	266
1482	46	48
116	56	1332
536	26	677
21	160	305
1501	40	1102
641	40	399
1151	46	1443
1096	60	681
552	4	1010
23	71	224
986	36	1092
1131	40	884
48	157	670
677	140	211
639	10	1397
82	10	849
1412	157	1329
1591	42	750
590	43	52
54	48	536
1158	42	1503
552	143	1503
1444	0	1168
427	147	175
1503	72	499
314	60	1503
1245	48	1145
1246	0	225
513	92	23
1360	144	1349
309	40	748
1572	43	1209
1503	0	311
470	47	508
266	122	1442
1209	91	1444
673	61	48
268	131	311
1503	42	783
1531	48	240
636	36	491
240	110	1503
1215	42	893
310	57	76
358	150	590
741	0	1503
1503	15	268
137	31	546
1503	40	1374
681	40	1084
672	0	1416
1503	94	1135
1005	160	1140
1158	0	681
1396	42	554
1503	3	719
965	66	1092
651	42	1503
1444	93	1092
616	43	389
509	98	1503
1341	71	716
134	10	271
147	40	900
1047	10	1218
1219	83	481
493	160	683
1131	3	310
940	3	114
1143	54	1515
831	48	1184
957	43	23
1378	43	1503
910	3	783
1482	68	1398
1481	43	508
1039	36	468
554	54	1503
1298	40	1158
1337	0	1158
48	43	886
1503	43	607
1275	46	211
1549	43	1378
1296	26	1503
300	36	1457
757	42	145
1482	83	1245
1057	3	1432
1500	0	309
1444	36	1445
1245	80	1501
309	7	1396
10	157	82
644	42	1168
669	91	591
1095	36	681
1204	159	1398
984	46	777
681	100	546
785	117	314
107	46	1275
93	42	444
1531	42	1027
455	110	268
1209	43	641
24	66	1503
716	140	739
1378	0	1432
1246	157	1483
10	93	200
1503	0	1275
1092	91	649
259	100	374
673	140	1275
594	36	1471
1444	132	1092
681	36	1503
444	131	714
546	121	670
152	43	189
1034	0	15
574	160	314
681	46	1503
1503	56	856
1052	60	1444
543	4	1306
1219	83	546
1245	46	1304
1158	34	725
90	0	194
1341	148	1535
868	48	1219
375	109	1503
1278	10	1501
316	83	1562
1271	94	669
504	43	536
678	23	48
1286	0	1503
1483	160	561
669	43	679
1034	0	1467
224	48	268
1505	40	1503
876	40	998
513	10	1308
1233	7	354
537	48	748
444	43	681
980	43	423
481	160	1131
930	46	80
211	42	681
1053	144	721
459	160	882
876	42	224
1275	40	309
1233	40	354
269	3	1393
311	10	1503
114	48	773
1501	10	1088
1482	26	1171
1503	0	389
311	36	1462
536	26	508
546	3	669
1196	43	1163
1503	26	783
381	36	1396
1206	42	744
1503	48	1255
1158	60	308
212	36	90
906	100	1398
1535	65	1260
287	14	1503
574	160	444
1163	46	1435
107	21	785
1503	103	861
633	91	18
1158	3	204
23	54	1158
1180	8	1503
1503	3	887
1523	36	546
211	48	1562
367	3	1501
623	10	670
1445	0	1503
1047	36	1348
331	72	134
1398	83	1245
219	43	1315
1487	100	895
1435	46	1501
742	157	1131
839	3	1223
196	91	1501
1171	80	685
1275	43	910
1069	43	211
1503	42	1131
1084	10	487
287	144	903
1503	160	1131
46	62	1317
536	55	311
389	42	1158
878	4	311
1035	160	1158
1359	71	1503
1445	43	1503
306	79	1158
1503	74	669
596	36	1275
677	56	1398
106	144	316
1319	46	700
1494	36	1398
604	10	1092
1048	56	1047
1503	60	1123
1204	36	546
1263	160	1135
1503	84	1047
1032	46	1582
353	48	1245
793	157	1346
1503	160	1196
1335	4	118
992	99	1158
1120	83	314
810	54	876
228	147	232
1275	3	114
876	40	1378
15	48	1419
1503	60	1092
508	157	1165
1092	43	82
10	140	1503
1245	79	1398
840	92	785
1069	36	224
420	40	886
1181	71	1503
1452	40	603
1399	159	1398
453	3	1223
1503	157	1562
671	4	323
295	43	48
876	40	1503
1503	110	1291
1535	42	546
269	0	1131
1168	0	1503
309	128	1275
316	72	1165
669	0	1210
1378	23	1217
1503	40	1440
910	92	1096
1298	159	37
1097	144	1503
15	40	1440
714	36	444
1296	40	309
268	46	841
345	93	1503
1503	43	1378
716	157	1522
1044	55	609
643	46	211
874	46	710
1255	36	1503
508	43	1482
118	144	1503
